1.1586239847109354, 1.8865992702949224
2.297112825063131, 1.8865992702949224
5.712579346119714, 1.8865992702949224
6.993379291515932, 1.8865992702949224
10.266534707528493, 1.8865405729536162
11.689645757968734, 1.8864231782710041
15.10511227902532, 1.886247086247086
16.52822332946556, 1.886247086247086
19.943689850522148, 1.8858949021992497
21.36680090096239, 1.8858068561872907
24.497645211930923, 1.8855427181514135
25.92075626237117, 1.8855427181514135
29.33622278342775, 1.8851318367622714
30.759333833868, 1.8844861660079049
34.17480035492458, 1.884427468666599
35.4556003003208, 1.8842513766426807
38.72875571633336, 1.8838404952535386
40.1518667667736, 1.8837817979122324
43.56733328783018, 1.8834296138643962
44.848133233226406, 1.88307742981656
48.40591085932701, 1.8824317590621935
49.82902190976726, 1.8823730617208876
53.244488430823836, 1.8820208776730514
54.66759948126409, 1.8818447856491332
57.79844379223262, 1.8816686936252152
59.22155484267286, 1.8816686936252152
62.637021363729446, 1.8811991148947669
64.06013241416969, 1.8808762795175835
67.47559893522627, 1.8805534441404004
68.7563988806225, 1.8802599574338703
72.02955429663506, 1.8802012600925642
73.4526653470753, 1.880171911421911
76.86813186813188, 1.879907773386034
78.29124291857212, 1.879907773386034
81.70670943962871, 1.87967298402081
83.12982049006895, 1.8797316813621159
86.54528701112554, 1.8795555893381979
87.96839806156578, 1.8796436353501569
